puzzle,category,time,date,scramble,penalty,comment
"333","Normal","11860","1703757211936","D L' U' F L2 U L U2 B' R2 B2 L F2 D2 R L2 B2 L2","0",""
"333","Normal","14930","1703757240773","R2 L' B D F2 R' B2 R' B' L U' L2 B2 R2 F2 U2 F2 D R2 B2","0",""
"333","Normal","17470","1703757284211","U2 B R2 F2 L2 U2 F U2 B2 R B' U F' L D2 R' D' F R2 B2","0",""
"333","Normal","14340","1703757309005","B2 D B2 D2 L2 D' L2 U' B' F L' F2 U' B2 R D2 U2 L2 R'","0",""
"333","Normal","13380","1703757335536","B2 U' B2 D' B2 U2 L' U B F L D' F' D U2 R F2 D","0",""
"444","yau","92270","1703761078926","F2 R2 L2 D2 U' R2 D R2 L2 F' R' L2 F2 U' L D' B2 D F' B' Fw2 Uw2 U F Rw2 Uw2 B2 L2 D R2 D2 B Rw U2 Rw2 F' R2 Uw2 Fw Uw F' D2 U' L Uw2","0",""
"444","yau","97160","1703761260252","F2 R F2 R2 B2 U2 B2 R' U2 F R D' B' U2 L' B2 L' R2 U Uw2 R' U2 F Uw2 Fw2 R' D2 L' F L Uw' D B2 R F' U2 Fw Rw2 Uw U' Fw D B2","0",""
"222","Normal","3140","1703761497997","R' F U' R2 F' R2 F' R U2 R U2","0",""
"222","Normal","3500","1703761789978","F' R2 U2 R U2 R' F U' R' U2 R2","0",""
"222","Normal","5090","1703761807058","U R' U F' R U R' U R' F U'","0",""
"222","Normal","4500","1703761821278","R2 F' U' F' R U2 R' F R U' R","0",""
"222","Normal","3190","1703761833082","R' F R2 U2 F' U2 R' U R' U' F'","0",""
"222","Normal","3990","1703761848150","U' R' F U2 F U' R U' R' U R'","0",""
"222","Normal","5200","1703761860319","U' F' U2 F' U' R' U' R U2 R2 U2","0",""
"222","Normal","4430","1703761874294","F U2 R2 F' U' R' U R' U2 R U'","0",""
"222","Normal","4090","1703761885759","U2 R' U F U' R U2 R U' R' U2","0",""
"444","yau","84010","1703762046657","B' L' U' R' L U2 F' D' R2 B' R2 U2 B2 R2 L2 D L2 D' R2 D2 Fw2 Uw2 D R U Fw2 L U2 B2 D R Fw U2 D2 Fw2 R' B Uw Rw F2 Uw2 U Rw B'","0",""
"555","Normal","118910","1703762233206","Rw L2 Lw' Fw Rw2 Dw2 Uw U' B' Lw2 F2 Lw U Lw' Dw L2 Lw' F L2 Bw2 D' L' R' Dw' L' Rw Uw Lw' F B2 L2 Dw' L' F2 Dw' Uw2 R' Uw Bw2 L Rw Lw' Dw B D2 Lw' Rw Bw2 B' L2 D F Lw' D Fw B' Uw2 Bw2 Uw2 D","0",""
"555","Normal","134120","1703762423963","Fw' Rw2 F B' Lw' Dw2 L' Bw' L' B' Uw' D' Fw' R2 Uw R Uw' R Uw2 Rw2 Dw2 B2 D L Rw' U Lw Rw F' Lw2 R' Fw2 Lw' Rw D' Fw' L' Fw L2 B2 Rw' F D' U Uw2 R Fw L2 Bw2 Uw L' U D' Dw2 Rw F' B' Uw Rw D'","0",""
"555","Normal","133530","1703762606743","Lw' Fw D Bw R' Fw' L2 Fw' Rw B R L Fw Uw Bw' R F' Fw2 B' U L2 F2 Fw2 Uw2 B2 Fw' R2 Rw' Dw D' Rw' Uw' Lw' L2 R Dw2 B2 Lw2 Fw L' Bw F' D Dw2 B Dw B L2 Uw' U' Bw' Uw' Fw' Lw' R Dw' Fw L U Rw","0",""
"444","yau","86730","1703788318139","F' L U2 L B L' U' R B D R2 F' L2 B D2 F' L2 F R2 F Fw2 Rw2 L Uw2 B2 D2 Fw2 R U' D' L Uw2 B U2 L2 Fw R L2 F2 Rw B' Rw2 Fw2 B' Uw Rw","0",""
"444","yau","73910","1703788469843","L2 U2 R D2 R' D2 U2 L2 U2 F L2 B R D' U' F' B L U' Rw2 Fw2 D' L2 F' D' Fw2 Rw2 F' Uw2 B D' F' Rw B' U L2 Uw2 L2 Uw' R' Fw F Uw' R2","0",""
"444","yau","77940","1703788584279","L2 D F' B2 L D F' B2 R' F2 B2 U2 F2 B2 U' R2 D' F2 L2 Rw2 B' Rw2 R2 F' L2 Uw2 L F R B Uw D F' R2 Uw D2 Rw2 U Fw L U Fw2 Uw","0",""
"444","yau","84370","1703788769744","B2 R2 D B2 U R' F' D B D2 L' B2 R' F2 D2 F2 R' D2 L' B2 Rw2 U2 Fw2 L' D' R2 Uw2 U2 B2 Rw2 L2 U L' F Rw2 R2 D Fw R2 Rw' Fw' L2 R2 Uw Fw' U2","0",""
"444","yau","73780","1703788875341","U2 R2 D2 F' U2 F2 B L2 F2 R D2 B' U' D R' D2 L B U Uw2 B2 F R' Fw2 L' Fw2 Rw2 B L2 B' L' B2 Uw' B' L' F2 Uw2 B Fw' D2 L B' Rw Uw' L","0",""
"444","Normal","70830","1703789193311","D2 F U' F2 B' D' B' R' L' D2 B' U L2 D' R2 D' U R2 B2 U' Uw2 B D2 Rw2 Uw2 F U2 L' Fw2 L2 Uw2 B U' B Uw R' L2 U' Rw2 Fw' L Uw F' L2","0",""
"444","Normal","71780","1703789297090","D B' U B' R' B2 D' L F2 B D' L2 R' B2 U2 B2 D2 L' R' F2 Uw2 B Rw2 Fw2 L' B' Uw2 F L' Uw2 B R' B2 Uw F2 Uw' U' Fw2 R Fw' Rw' U' Fw' L","0",""
"444","Normal","81400","1703789453513","D2 F2 R D2 R2 U2 L U2 F' D' F2 D2 R2 B2 U B' U' L2 U' Rw2 Fw2 L2 F' R2 D' Rw2 B D Rw2 B F2 L2 Rw U B2 U' B2 Uw' Rw2 Uw' Fw' U' Fw' D'","0",""
"333","Normal","12370","1703789609940","L2 B2 L2 B2 U L2 U' F' L' R B' R' D R D' F2 U2 F R'","0",""
"333","Normal","18440","1703789636839","R U2 B2 F2 R' D2 L' B2 F2 D2 L F L2 R' F2 D L' B' L U","0",""
"333","Normal","14690","1703789661318","L U' L2 D2 B' L U' B2 U2 L' D2 L2 F U2 R2 B D2 F2 L2","0",""
"333","Normal","14340","1703789686822","R2 F2 L2 B2 U L2 D2 B' U R' D' R' U L B R F2 L D","0",""
"333","Normal","16380","1703789719037","U F2 L2 D' L2 R2 B2 U2 L F U' L R D L B L' R2 D' R2","0",""
"333","Normal","16160","1703789746984","B2 U' R' D' B U2 D2 L' F L2 B' U' F2 L2 U L2 D L2 B2","0",""
"333","Normal","11710","1703789768088","F D L2 F2 R U D' F' U2 B U L2 U2 B U2 L2 B R2 B'","0",""
"333","Normal","11500","1703789787977","U B2 D2 U' L F2 U' F U B U2 F2 L2 B' R' U'","0",""
"333","Normal","11910","1703789812295","D' B2 R' B R2 D2 F2 L2 U' F' R D2 R' U2 B2 L2 F2 U2 L2","0",""
"333","Normal","14090","1703789841047","D2 R2 B2 L2 B' U2 B L2 F' R' F R U L B R B2 F' U' R","0",""
"333","Normal","11400","1703789864361","L' D2 R2 U2 B2 L D2 L' D2 B2 U' B2 D' F R2 B L' F U' R'","0",""
"333","Normal","14450","1703789889909","B' U2 L2 R2 F' L2 U2 F' U' L U B2 L R B F L' D2 R'","0",""
"333","Normal","11260","1703789912901","D' R' U B D L' F U2 R' U2 R' D' L2 F2 B2 U' R2 D2 L2 B2","0",""
"333","Normal","14020","1703789942166","B U2 B L2 B' D2 B2 U B' L2 B2 D2 F' U' B' R B L","0",""
"333","Normal","17520","1703789969830","L2 D2 B2 L2 R2 B' R2 U2 B2 R' F' U2 L' D' L U2 L B' U2 B","0",""
"333","Normal","11440","1703789999745","B2 R2 B2 D2 F' L2 D2 R' B F U' F2 L D L' R2 U2 L R'","0",""
"333","Normal","13540","1703790024280","R U L2 B2 L D2 F D B D R U' L2 F2 L2 D B2 D2 B2","0",""
"333","Normal","13730","1703790048225","U2 L' F2 R2 U2 R' D2 U2 L2 U2 B' R' D L B2 D' L U2 L'","0",""
"333","Normal","12460","1703790072651","D' B2 D B2 R2 B2 U' L2 B' D' B' D2 L F' U F' R' B F' L'","0",""
"333","Normal","11360","1703790094325","L U F2 U2 B L F' U2 R' L2 U2 R2 B2 U' R2 D' L2 U B2 D","0",""
"333","Normal","10600","1703790113889","D L' F2 L2 D B R2 D' F2 L F U2 F U2 R2 B R2 B R2 L2","0",""
"333","Normal","13140","1703790135882","U2 B' R2 B R2 U2 B F L2 F D' U2 B2 F U R F' D L2 B2","0",""
"333","Normal","12670","1703790159818","R2 B2 R' B2 U2 B2 F2 R' U R2 U B U' R F' D2 L2 D2","0",""
"333","Normal","17050","1703790188220","L' B2 U2 B2 R' D2 F2 L' B2 F D' U' B2 L' U R2 B D' L2 F","0",""
"333","Normal","11650","1703790212266","R2 F2 D2 U2 F2 U' R' B L2 D2 R2 U' R D B' F' U L2","0",""
"333","Normal","14570","1703790238684","R' L F D' L B U' R' U2 D F' U2 L' U2 D2 B2 L2 U2 L","0",""
"333","Normal","13490","1703790262203","R D2 L F2 L F2 L2 F2 D F' U R' B2 R2 B' R' F U2 F2","0",""
"333","Normal","12950","1703790287649","D2 B2 R U2 R F2 R' F2 R' D U' L' F U F2 R B U B L2","0",""
"333","Normal","16580","1703790314852","D2 L2 D' U2 L2 D B2 R2 B2 F' L' U2 F L' U2 B R B2 U2","0",""
"333","Normal","12110","1703790336169","U' B' U2 B' U2 D L' F' U2 R B2 L2 D' R2 L2 B2 L2 U'","0",""
"333","Normal","14720","1703790474041","D L' B2 L' B L' B2 L' D' L' U L2 B2 D2 R F2 R' B2 D2","0",""
"333","Normal","15720","1703790505549","U2 L D B R L D F2 U' F' D F B' D2 B' R2 U2 L2 U2","0",""
"333","Normal","14350","1703790532113","D' U2 F2 R2 D' U' B2 R2 F L' D U' L' U' R2 B2 L D' U","0",""
"333","Normal","12450","1703790557091","F2 D' F2 L2 D2 U L2 D2 R' D2 F U2 L' R U R2 B2 R U","0",""
"333","Normal","12770","1703790581577","D B2 U F2 L2 B2 F2 U' L2 D' B R2 B F R B R2 U' L B2","0",""
"333","Normal","12760","1703790607765","L2 D2 F2 D' B2 L2 U B L' D2 L' U' F D2 R' D L D' R","0",""
"333","Normal","13040","1703790635888","B2 U' R2 D F2 D B2 U' F2 L U B D' F L R2 F D2 R2 F2","0",""
"333","Normal","14280","1703790660662","U' B2 R' F B' D' L2 B2 D2 L D' L B2 R F2 U2 L' U2 R D2","0",""
"333","Normal","15030","1703790687203","U2 R2 D' R2 F2 L2 D2 L' F' R2 B' D' L' D R2 U' F' D2","0",""
"333","Normal","13660","1703790712316","F2 L2 R' U2 B2 R2 D' F2 L U' F' D2 L F L' D2 R'","0",""
"333","Normal","12180","1703790741230","L' D2 R2 F2 R B2 R D2 R' D' B L B' D2 F2 L' B2 D F2","0",""
"333","Normal","13750","1703790882396","L2 D2 B2 D' L2 B2 R2 B2 U2 R2 F2 L' F L2 B U' B2 U2 R2 F2 R'","0",""
"333","Normal","16060","1703790912612","F R' U' D L' B' D2 R' F B2 D' B2 R2 D2 B' D2 B L2 F L2","0",""
"333","Normal","14940","1703790941713","B2 R2 D B2 R2 D2 U F2 D B L D2 U R U2 R B' L D2 B2","0",""
"333","blind exec","56500","1703791018497","F R2 F D2 U2 R2 B' D U2 R B2 F2 U2 B L2 B R B2 F2","0",""
"333","blind exec","58410","1703791093769","L2 U F2 U2 L2 R2 B L U R D F2 R2 U' L' R U' R2","0",""
"333","blind exec","51290","1703791156913","U' L' U F' U R L' F' R' L2 F2 L2 F2 D' R2 U' L2 D R2","0",""
"333","blind exec","44950","1703791221341","F U R' L F U2 B R U L U2 R2 F R2 L2 D2 F R2 F' B2","0",""
"333","blind exec","42640","1703791461154","L' U2 R' D2 R B2 D2 B2 D' R2 D2 U' R F' D R2 B R'","0",""
"333","blind exec","40510","1703791510546","L B2 U' L D2 F2 R U' L' B D' B2 R B2 D2 R' B2 U2 B2 R","0",""
"333","blind exec","46590","1703791566308","D2 B2 D' F2 U L2 F2 D F2 D' B' L' B' R U F' L D L2 F2","0",""
"333","blind exec","49440","1703791640154","R2 B U2 F R2 U2 B D B D' L R' F R F L F","0",""
"333","blind exec","52380","1703791704098","D2 R B2 R' B2 L' F2 D2 B2 U2 L2 D' L' R B L R2 B' U2 B' D","0",""
"333","blind exec","49670","1703791762596","D2 F' R' U F' U2 L' F D R D2 R2 L B2 D2 R U2 R' D2 B2","0",""
"333","blind exec","50060","1703791821260","D B' L' D R2 F' L F' D' F U2 R B2 R L2 B2 L F2 R","0",""
"333","blind exec","47070","1703791878970","R2 D2 L2 R D2 F2 R U R F D B' L' B D2 B' R' F","0",""
"333","blind exec","44660","1703792015929","D' F2 D2 U L2 U' B2 L U' R2 F D' F2 D F L' B U","0",""
"333","blind exec","41290","1703792066056","B' L2 B R2 F' U2 F D2 F U F D2 B' F2 U2 L' D B2 U'","0",""
"333","blind exec","47650","1703792125341","F2 D2 U2 R F2 L U2 R' B2 D F2 U' B D2 L' B' D' F2 D2","0",""
"333","blind exec","42280","1703792192176","F R2 D F2 B L2 D L' U2 R' F' U2 L2 B R2 D2 L2 U2 F' B2","0",""
"333","blind exec","51190","1703792251506","L2 B2 R2 U2 B2 R2 D2 R2 U R' D' U L2 B F' U' F' D2 F2 R","0",""
"444","Normal","78810","1703872243808","D2 U2 F R B2 D2 B L2 D F' L2 U2 F D2 B' L2 F' L2 D2 B' Uw2 B U2 Rw2 Fw2 B U' B' Uw2 U Rw2 Uw2 D Rw Uw2 R U D Fw' Rw Fw' Rw' F' U' Rw2 B2","0",""
"555","Normal","133360","1703872442924","D' F' Rw U' Fw' D Rw2 L' B' L B F' Uw Fw D' F' Dw' F' R2 L Rw D' U' Bw2 B D2 Lw B F' Bw' D Dw2 U' R2 B' Uw R' Lw Bw2 F2 Uw2 R2 B2 F2 Lw Fw2 Dw Bw' Uw2 Dw Rw R' L' Uw2 B' D2 F2 L' Uw' B","0",""
"555","Normal","148230","1703872637052","Fw Uw2 Fw' Rw' Lw' L2 Bw2 F2 L' R Lw' F2 U' R Lw' B' U F2 R Lw Rw Dw F2 L2 F' Dw2 Fw' D' Lw' Uw2 Dw R Dw Bw U' Lw F2 Dw2 F2 Bw' L Rw2 U Fw' B' Bw2 F2 D2 Dw B D' Rw2 Uw' B2 L2 Rw' Lw' B' Dw' U2","0",""
"555","Normal","132360","1703872828308","Fw2 D2 Rw B2 L2 Dw Rw' F' D L Rw' Fw2 Uw Lw D U2 Lw' Uw' F U2 B2 Bw2 U2 F R2 Lw L Bw2 Fw2 F B2 U2 B2 Bw Fw Lw L2 U' Lw F2 U L' B2 Fw' Bw' U Rw2 Bw Dw' Lw F Uw2 D Dw' B Dw' Uw F R2 B2","0",""
"333","Normal","12740","1703872908053","F' D2 B' L2 U2 R2 B2 L2 B2 D2 F L' U B2 U' F2 L U L F'","0",""
"333","Normal","15230","1703872932234","U D B' L F D' B U F' R D2 R2 F' U2 F' L2 F U2 B2","0",""
"333","Normal","12470","1703872965791","R2 D2 L U2 R F2 D2 U' B F R' D B2 U2 R F2 L2 R2","0",""
"333","Normal","12280","1703873003454","D2 F2 D' F2 D F2 U F' L B R2 B' U2 L B F D' L' R2","0",""
"333","Normal","12770","1703873024707","D R2 F2 D2 U' R2 D' F2 R U F U R D' L2 D' R2 B2 U","0",""
"333","Normal","19370","1703873052480","B' L F2 B' R F' B U' R' U' B L B2 L U2 R L2 D2","0",""
"333","Normal","16300","1704563340941","F2 L D2 F' L' F U2 B' U B' R U2 L2 B2 R D2 R2 F2","0",""
"333","Normal","13290","1704563364741","L U2 L' B2 U2 R2 B2 L' D2 U2 F2 U' L' R' D F' U2 L' U2","0",""
"333","Normal","15760","1704563543945","B L' B2 D R2 D2 F L' B2 U' B2 R' D2 F2 R D2 F2 L U2 R'","0",""
"333","Normal","13580","1704623754403","U D' F D L2 B R' U L2 D' L U2 R2 L2 D' R2 U' L2 B2 U2","0",""
"333","Normal","11740","1704623776407","B2 U2 F2 U' R2 D2 L2 U R' F L' F' L' D L2 B' U B2 D'","0",""
"333","Normal","14010","1704623801402","U2 R2 F2 U R F' R' U' D' L F2 U2 F' R2 B' D2 R2 B L2 F2","0",""
"333","Normal","12240","1704623826417","D' L2 D2 F2 R2 U' R2 D' R2 D2 F D B2 U' F' R2 U' F R U'","0",""
"333","Normal","17540","1704623858710","D2 L U2 F2 L' R' B2 U2 F2 D' B D2 B2 U B' R2 F2 L' F","0",""
"333","Normal","11850","1704623883470","D' R U L2 U' D2 F L2 F' R2 D R B2 R B2 L2 U2 R","0",""
"333","Normal","15030","1704623911681","R2 B' R2 D2 B2 D2 B2 L' R2 U2 B2 D' F U F2 L' D' U2","0",""
"333","Normal","17090","1704623941573","D2 U B2 U R' F2 R U2 R' B' L B F D' B' F","0",""
"333","Normal","10260","1704623963101","D2 F R' U' R2 U R' D L2 U2 R' F R2 U2 B' U2 B L2 F2","0",""
"333","Normal","16000","1704623990416","F' R' U2 F U L2 D' F' U' L2 B' R2 B' L2 D2 F' D2 F","0",""
"333","Normal","14400","1704624053575","U2 R B2 U' R2 F' B' R L U F R2 D2 F' R2 U2 R2 B' U2 B'","0",""
"333","Normal","14940","1704624093483","U' B2 D2 F2 D R2 U2 B' R D R U' F2 R' D B' D2 L' U2","0",""
"333","Normal","11960","1704624137131","L2 F' U2 R2 D2 B2 D2 F D F2 L2 F' U2 L D B' R' U2","0",""
"333","Normal","11300","1704624161015","L' D F' D2 R' U' R' L2 D' B2 D L2 U2 L2 D2 B' U2 F B2","0",""
"333","Normal","11300","1704624541972","L' B' R' D2 F2 U D' F R U2 F U R2 F2 D' F2 U D F2","0",""
"333","Normal","11860","1704624563532","L' B' D2 L2 D' L F2 U F B L' F U2 F B' L2 B U2 D2 R2","0",""
"333","Normal","15230","1704624588343","D' R2 F2 R2 D L2 B2 F2 R D2 B2 F L2 R' B2 U' R U R2","0",""
"333","Normal","15090","1704624614482","F L2 D' L' B2 U2 F B' L2 D' F B2 U' D2 B2 U2 R2 F2 R2","0",""
"333","Normal","14440","1704624644963","B2 F2 D' F2 D' B2 D F2 U F R2 D R' B2 L U B U' L2","0",""
"333","Normal","11820","1704624667495","D L2 B2 U' R2 D2 R D' L' D L' B U L' U2 R B U2","0",""
"333","Normal","13760","1704624692987","D L2 U2 B2 R2 B2 U2 F2 L' D L' B U L U2 R B2 F U2 F","0",""
"333","Normal","13490","1704624724459","F D' B R F2 R F2 U2 L' D' R2 F' L2 U2 F U2 L2 D2 B' L2","0",""
"333","Normal","11600","1704624747632","U2 B2 U2 B R2 B U2 F L' B' D' B L' D2 F2 R2 D' F2","0",""
"333","Normal","13450","1704624773737","R2 F R2 U2 L2 B' L2 B' L U L2 R F2 U2 L R2 D U L2","0",""
"333","Normal","16300","1704624801331","F2 U' R2 D2 L2 R2 B2 L2 D' B2 R U B' L D B R F R2 U2 F2","0",""
"333","Normal","15330","1704624828052","U2 F2 D2 R' D2 R U2 L' B2 L2 D U' R' B' D2 U2 B L2 R' U'","0",""
"333","Normal","12400","1704624870128","U L F' B' D2 F L' B2 L' F2 L D' R2 B2 U2 L2 B2 U L2","0",""
"333","Normal","13580","1704624893790","F2 R' D' F R' F' L' F U' R' U R2 U F2 L2 B2 U' R2","0",""
"333","Normal","11390","1704624916904","R U' R2 F D B2 U' D R' F' L' D2 B U2 L2 B R2 B2 D2","0",""
"333","Normal","12290","1704624938702","R' B2 R2 L F' R2 U B D R D2 F2 R D2 R2 F2 B2 R' B2 R2","0",""
"333","Normal","12990","1704624999499","U2 R2 F U2 B D2 B2 D2 B D B U2 F L2 R F' L U F2 D2","0",""
"333","Normal","13310","1704625024495","L2 B2 D' L2 U' R2 D R2 U' F2 R' F D' F2 D2 U' R D L B'","0",""
"333","Normal","14690","1704625056715","U R B2 U' D' R' B D2 F' U R F2 R D2 B2 U2 L F2 B2 L","0",""
"333","Normal","10410","1704625078290","F2 R2 L2 D B D2 F2 R' F' R2 U' R2 D2 L' D2 R2 F2 U2 F2 L2","0",""
"333","Normal","15030","1704625106917","L2 F2 D2 L' F' L' B' D' B' U L' D2 R D2 F2 B2 L U2 L F2","0",""
"333","Normal","15010","1704716715647","B' R2 U2 R2 U2 R2 B' F' R2 D2 F2 L' D' R' B2 L2 D' F' L' R2 U2","0",""
"333","Normal","17880","1704872476480","B2 R2 B2 D' R2 U' L2 D2 U' R2 F' U2 B' U' R' D2 B' R B2 F' D'","0",""
"333","Normal","13190","1704872550323","U2 R' U2 R2 F2 U2 L F2 R D2 L U R' D' F' D L2 R' F L' F2","0",""
"333","Normal","18310","1704872580730","U R2 B2 R2 U' F2 U' B L' D U2 R' U' L2 D L2 R B L'","0",""
"333","Normal","12720","1704872654488","F2 L' B2 U2 L F2 R2 U2 R D2 R' B' L' D' B R2 B F R","0",""
"333","Normal","18410","1704872740869","D2 F2 R2 U2 L2 R2 F' U' L2 U2 R' U L F' R' D F U F2","0",""
"333","Normal","15390","1704873123616","B' L2 F D2 F' U2 L2 F' L2 D' U' F2 D F' L2 B L' U' R","0",""
"333","Normal","11380","1704875768000","L' D2 L' F2 L' B2 D F2 B2 R' F R2 B' R2 F' D2 R2 F' B' L2","0",""
"333","Normal","11490","1704875869523","U2 L2 B2 U' F2 D' B2 F2 D F' L2 R F U2 F2 R' B2 D L2","0",""
"333","Normal","11540","1704875891473","D F D' L U2 R' U' B2 R' U' R B R2 F' U2 F' B R2 F2","0",""
"333","Normal","11340","1704875911221","D2 R B2 D2 L R2 B2 L2 U R' F L F2 R' B D' U L2 B2","0",""
"333","Normal","12120","1704875941764","U2 R2 U B2 L2 B2 L2 U' F2 U2 R' F' R2 D' F R2 B R D F' U'","0",""
"333","Normal","10650","1704875959891","U2 B2 F2 U R2 U' R2 F' R2 D R B2 U L D R U F2","0",""
"333","Normal","13350","1704875985187","L2 B U2 F' U R' D' B2 U' B' U2 F2 R L F2 L' U2 B2 U2 F2 U2","0",""
"333","Normal","13600","1704876010578","U2 L' B U2 R D' L2 B' U F B U' F2 D2 B2 U2 B2 L2 D","0",""
"333","Normal","17480","1704876069344","D2 R2 F2 D' U' B2 R2 D' F' L2 B U F2 D L' R' D B2","0",""
"333","Normal","15250","1704876324430","B R2 D2 F2 R2 F2 R2 B' R' U' R' B D R B2 F L D' R U2","0",""
"333","Normal","12760","1704876352797","F' L2 B2 F R2 D2 F R2 F' L' D' U2 F2 L F' U' B' D F U","0",""
"333","Normal","10910","1704876584721","F' R2 F D2 F' R2 U2 F D2 L F D' B F' R' U L' R' B2 R","0",""
"333","Normal","14780","1704876610826","B2 F2 D' L2 D R2 B' F' R U' F' U' R2 U' B F' D' F'","0",""
"333","Normal","12960","1704876635770","F2 D U2 B2 D R2 B F U' L' D' F U2 F2 U F2 R U2","0",""
"333","Normal","13260","1704878202173","R U' F2 R2 F' U' F' R2 L F2 R U2 F D2 L2 B2 R2 B' L2","0",""
"333","Normal","14040","1704879512084","U2 F2 U' L2 D' R2 F2 L2 B' U' F U' F' R2 F L' B' F2 R2","0",""
"333","Normal","16670","1704879543438","F2 L2 R' U2 F2 D2 F2 L R2 D2 F U' F' R2 U F' U2 L B U R","0",""
"333","Normal","11910","1704879677858","B R2 L' B2 R2 B' U F R' B D2 L' B2 L' F2 L' D2 B2","0",""
"333","Normal","13520","1704879712430","U' B2 L2 R2 D2 U R2 B' F L' B D2 F2 R2 F2 R B D2 F2","0",""
"333","Normal","15890","1704879751731","B2 U' R2 B R' F2 L' U' L2 D' R L2 U2 D2 F D2 F L2","0",""
"333","Normal","14970","1704879776473","L U' B' D' F' U' D F U' L F U2 F B2 R2 L2 F U2 B'","0",""
"333","Normal","13640","1704879802383","F' U2 F L D2 R' U2 F' U B D2 F2 U L2 D2 L2 F2 D' L2 D'","0",""
"333","Normal","13350","1704879869053","D B' R' D' B2 D' F' R' U' B' D' L2 D2 B R2 F' L2 F' U2","0",""
"333","Normal","13810","1704882330304","U2 L B2 L B2 R D2 L2 B2 R' U' B2 D' B2 U2 B R' F D2 U2","0",""
"333","Normal","18320","1704882379209","R' F2 R D2 F2 L' D2 L' F2 R2 B' F L2 U L B' F2 D' U B'","0",""
"333","Normal","16520","1704882414475","D' U' R2 D2 U2 R2 B' R F2 R2 D2 R2 B' R2 F2 D' L U2","0",""
"333","Normal","13640","1705087594214","U F' U' R2 L F U' B D2 R2 L U L2 B2 U F2 R2 U2 F2 D' L2","0",""
"333","Normal","10250","1705087617133","L2 B R2 F' R2 B2 L2 D2 B R U2 L R2 D' B U B' R2 F' D","0",""
"333","Normal","10130","1705087640796","U F' R2 U' B' D2 L F2 U2 R2 D F2 R2 D2 B2 L D2 L' B2 R","0",""
"333","Normal","14840","1705087663730","U2 B2 L2 D2 F' D2 L2 F D R2 U' F R2 B L' U F R' U","0",""
"333","Normal","13350","1705266324375","F R U R' B' D L' U B' R' U2 B2 D' B2 D B2 D' R2 D L2","0",""
"333","Normal","17380","1705266357329","R2 B2 D U2 R2 B2 U' B2 U2 R2 B2 F' L D' L2 D2 B' D L2 B' D","0",""
"333","Normal","13440","1705266383358","U2 F2 D2 L D2 L2 R F' D F U2 R F' R' F L2 F D","0",""
"333","Normal","15020","1705266414561","U' L2 D2 F2 D L2 B2 D' R2 U2 L U L2 B' R2 B2 U B L R","0",""
"333","Normal","12000","1705266441090","U2 F2 L2 D' F2 L2 D B' R' B' U B R2 B L2 R U F R'","0",""
"333","Normal","13210","1705266465760","R F2 U R B' R' L' D' B' U' R2 U2 R2 B2 R2 F R2 B' L2","0",""
"333","Normal","12590","1705266506967","F2 D2 L F2 D2 F2 L' R F' R D' F L' F2 D' R' U' F' D2","0",""
"333","Normal","15020","1705266543369","D2 R2 U' B2 L2 D' U' L' B' D' U F' U2 L B' R2 D' F D","0",""
"333","Normal","9830","1705266564945","B U2 L2 B L2 F D2 R2 D2 F' D2 R' F2 D' B2 F' R2 F D2 R","0",""
"333","Normal","10120","1705266590300","B R2 B2 R2 U2 F' L2 D2 F' L2 D B' F2 D' U2 R U' L B2 F2","0",""
"333","Normal","10750","1705266613278","D F2 U R2 F2 R2 U2 F D2 R2 U R D2 B' U' B U L2 F","0",""
"333","Normal","13770","1705266637709","U2 D F2 D' R' U L F' L' B' L D L2 U2 R2 U B2 D R2","0",""
"333","Normal","15710","1705266727425","R2 U F2 U' B2 U L' B U' L F' D R' U2 B L2 U2 R","0",""
"333","Normal","16880","1705266761975","L2 R B2 L2 F2 D2 L B2 L D F L2 U F U' F' U' F","0",""
"333","Normal","14510","1705266789743","U2 L' F2 D2 L2 U2 L2 B2 R B' R2 D' L' F2 U' B' L R' D U'","0",""
"333","Normal","13830","1705266833504","L' R2 D2 F2 L' F2 R' U2 B' F' U F' L2 F2 D' L' D L2 R","0",""
"333","Normal","12850","1705266858039","R2 U R2 U' R F2 D2 F B' D' L' B2 R B2 L2 D2 L U2 D2 R2","0",""
"333","Normal","16510","1705266887691","D L' D' B2 U' B2 R2 U' R F U2 B2 U2 R' B2 D2 R' U2 L2 F2 U2","0",""
"333","Normal","13230","1705266912435","D2 B' D2 L2 F R2 F2 L2 U R2 F' L' F R B' R F2 R' D' F","0",""
"333","Normal","12410","1705266952471","B' R2 U2 F2 D2 F2 U2 F R' U2 F D F' L2 U2 R F R'","0",""
"333","Normal","11430","1705266974214","F' U' R U2 F' R B2 U L2 F R B' U2 F R2 B' R2 D2 F","0",""
"333","Normal","12590","1705267003906","B2 U2 B R2 B2 F U2 L' R2 D U B' U2 F L' B2 L' B","0",""
"333","Normal","14540","1705267031262","R' B L2 F' U2 D R D2 L' B U2 F2 R2 D2 B2 L' B2 R2 D2","0",""
"333","Normal","11910","1705267140287","U' B2 D' L B' R2 D' F' U L U' R2 L2 B2 R2 U F2 U F2 R2 B2","0",""
"333","Normal","8550","1705267158248","U F2 D' R2 U' B2 U B U F L D L2 F2 U2 R B2 D' L'","0",""
